processed,target,version
timestamp failed at play win tools un install verify timestamp task check vm test vm ip address fatal localhost failed failed to get vm test vm ip address,targetvm,202205240000
timestamp failed at play deploy vm efi lsi logic sas vmxnet 3 timestamp task check vm test vm 1651630204141 ip address fatal localhost failed failed to get vm test vm 1651630204141 ip address timestamp task testing exit due to failure fatal localhost failed exit testing when exit testing when fail is set to true in test case deploy vm efi lsi logic sas vmxnet 3,targetvm,202205240000
timestamp failed at play deploy vm bios para virtual vmxnet 3 timestamp task check vm test vm 1639153639529 ip address fatal localhost failed failed to get vm test vm 1639153639529 ip address timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios para virtual vmxnet 3,targetvm,202205240000
timestamp failed at play deploy vm bios para virtual vmxnet 3 timestamp task check vm test vm 1640152973589 ip address fatal localhost failed failed to get vm test vm 1640152973589 ip address timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios para virtual vmxnet 3,targetvm,202205240000
timestamp failed at play deploy vm bios para virtual vmxnet 3 timestamp task check vm test vm 1639366994091 ip address fatal localhost failed failed to get vm test vm 1639366994091 ip address timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios para virtual vmxnet 3,targetvm,202205240000
timestamp failed at play deploy vm bios lsi logic sas timestamp task check vm test vm 1639402871391 ip address fatal localhost failed failed to get vm test vm 1639402871391 ip address timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,targetvm,202205240000
timestamp failed at play deploy vm bios nvme vmxnet 3 timestamp task check vm test vm 1639495953017 ip address fatal localhost failed failed to get vm test vm 1639495953017 ip address timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios nvme vmxnet 3,targetvm,202205240000
timestamp failed at play deploy vm bios nvme vmxnet 3 timestamp task check vm test vm 1639464945501 ip address fatal localhost failed failed to get vm test vm 1639464945501 ip address timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios nvme vmxnet 3,targetvm,202205240000
timestamp failed at play deploy vm bios nvme vmxnet 3 timestamp task check vm test vm 1639476962068 ip address fatal localhost failed failed to get vm test vm 1639476962068 ip address timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios nvme vmxnet 3,targetvm,202205240000
timestamp failed at play network device ops timestamp task try to ping ip fatal localhost failed non zero return code when ping,targetvm,202205240000
timestamp failed at play go sc perl dhcp timestamp task try to ping ip fatal localhost failed non zero return code when ping,targetvm,202205240000
timestamp failed at play go sc cloud init static ip timestamp task gos customization failed fatal localhost failed vm dns servers are ip address not expected dns servers ip address ip address vm dns domain search domains are lan not expected search domains test com go sc test com vm static ip v4 address is ip address expected ip v4 address is ip address,product,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task gos customization failed fatal localhost failed vm dns servers are ip address ip address ip address not expected dns servers ip address ip address,product,202205240000
timestamp failed at play go sc cloud init static ip timestamp task gos customization failed fatal localhost failed vm dns servers are ip address not expected dns servers ip address ip address vm dns domain search domains are lan not expected search domains test com go sc test com vm static ip v4 address is ip address expected ip v4 address is ip address vm static ip v4 gateway is ip address expected ip v4 gateway is ip address,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc2 10 187 120 243 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is nimbus eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are nimbus eng vmware com eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is wdc 10 191 178 154 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is nimbus eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are eng vmware com vmware com nimbus eng vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play lsi logic sas v hba device ops timestamp task get specified property info for vm test vm fatal localhost failed unable to gather information for non existing vm test vm,usererror,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc1 10 78 88 80 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are nimbus eng vmware com eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc1 10 78 82 157 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are nimbus eng vmware com eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc2 10 184 84 255 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are nimbus eng vmware com eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc2 10 184 94 83 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are nimbus eng vmware com eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc1 10 168 185 206 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is nimbus eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are nimbus eng vmware com eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc1 10 168 186 201 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is nimbus eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are nimbus eng vmware com eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc1 10 78 161 170 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are nimbus eng vmware com eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc1 10 78 168 71 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are nimbus eng vmware com eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is wdc 10 191 154 234 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is nimbus eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are eng vmware com vmware com nimbus eng vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is wdc 10 191 159 69 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is nimbus eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are eng vmware com vmware com nimbus eng vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is wdc 10 191 232 218 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is nimbus eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are eng vmware com vmware com nimbus eng vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is wdc 10 191 224 30 expected hostname is go sc dhcp vm 01 and hostname success is false failed localhost item dns domain success is false vm dns domain name is nimbus eng vmware com expected domain name is go sc test com and dns domain success is false failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are eng vmware com vmware com nimbus eng vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play deploy vm efi para virtual vmxnet 3 timestamp task wait for auto install completed message fatal localhost ip address failed non zero return code when grep timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3,targetvm,202205240000
timestamp failed at play deploy vm bios nvme timestamp task wait for auto install early commands fatal localhost ip address failed non zero return code when grep timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios nvme e1000e,targetvm,202205240000
timestamp failed at play deploy vm efi lsi logic sas timestamp task guest os connection failure fatal localhost failed guest win rm is not connectable in 1800 seconds timestamp task testing exit due to failure fatal localhost failed exit testing when exit testing when fail is set to true in test case deploy vm efi lsi logic sas e1000e,targetvm,202205240000
timestamp failed at play lsi logic v hba device ops timestamp task get specified property info for vm test vm fatal localhost failed unable to gather information for non existing vm test vm,usererror,202205240000
timestamp failed at play network device ops timestamp task get specified property info for vm test vm fatal localhost failed unable to gather information for non existing vm test vm,usererror,202205240000
timestamp failed at play vmxnet 3 network device ops timestamp task get specified property info for vm test vm fatal localhost failed unable to gather information for non existing vm test vm,usererror,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task get specified property info for vm test vm fatal localhost failed unable to gather information for non existing vm test vm,usererror,202205240000
timestamp failed at play deploy flatcar ova timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table timestamp task remove local path tmp nfs fatal localhost failed rm tree failed error number 30 read only file system ipmi configuration exe,targetvm,202205240000
timestamp failed at play deploy vmware photon ova timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table timestamp task remove local path tmp nfs fatal localhost failed rm tree failed error number 30 read only file system ipmi configuration exe,targetvm,202205240000
timestamp failed at play deploy ubuntu ova timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table timestamp task remove local path tmp nfs fatal localhost failed rm tree failed error number 30 read only file system ds store,targetvm,202205240000
timestamp failed at play win tools complete install verify timestamp task wait for vm power status to powered on fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play sata v hba device ops timestamp task execute powershell command in windows guest socket timeout the read operation timed out url library 3 exceptions read timeout error https connection pool host ip address port 5986 read timed out read timeout 30 requests exceptions read timeout https connection pool host ip address port 5986 read timed out read timeout 30 ansible errors ansible connection failure win rm connection error https connection pool host ip address port 5986 read timed out read timeout 30 os error error number 113 no route to host url library 3 exceptions new connection error url library 3 connection https connection object at hex id failed to establish a new connection error number 113 no route to host url library 3 exceptions max retry error https connection pool host ip address port 5986 max retries exceeded with url wsman caused by new connection error url library 3 connection https connection object at hex id failed to establish a new connection error number 113 no route to host requests exceptions connection error https connection pool host ip address port 5986 max retries exceeded with url wsman caused by new connection error url library 3 connection https connection object at hex id failed to establish a new connection error number 113 no route to host fatal localhost failed unexpected failure during module execution timestamp task revert snapshot failed fatal localhost failed revert to snapshot base snapshot failed,targetvm,202205240000
timestamp failed at play cpu multi cores per socket timestamp task execute guest os shutdown fatal localhost un reachable failed to connect to the host via ssh ssh connect to host ip address port 22 no route to host,targetvm,202205240000
timestamp failed at play deploy vm efi nvme vmxnet number timestamp task include tasks fatal localhost failed could not find or access home worker workspace ansible regression rhel number x ansible vsphere gos validation common vm get video card yml on the ansible controller timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi nvme vmxnet number,testcase,202205240000
timestamp failed at play deploy vm efi sata vmxnet number timestamp task create un attend configuration file from template if you are using a module and expect the file to exist on the remote see the remote source option fatal localhost failed could not find or access home worker workspace ansible rhel number x ansible vsphere gos validation auto install rhel number server with gui ks configuration on the ansible controller if you are using a module and expect the file to exist on the remote see the remote source option timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi sata vmxnet number,testcase,202205240000
timestamp failed at play deploy vm bios para virtual timestamp task create un attend configuration file from template if you are using a module and expect the file to exist on the remote see the remote source option fatal localhost failed could not find or access home worker workspace ansible rhel number x number ga ansible vsphere gos validation auto install rhel number server with gui ks configuration on the ansible controller if you are using a module and expect the file to exist on the remote see the remote source option timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios para virtual e number e,testcase,202205240000
timestamp failed at play deploy vm bios nvme vmxnet number timestamp task create un attend configuration file from template if you are using a module and expect the file to exist on the remote see the remote source option fatal localhost failed could not find or access home worker workspace ansible rhel number x ansible vsphere gos validation auto install rhel number server with gui ks configuration on the ansible controller if you are using a module and expect the file to exist on the remote see the remote source option timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios nvme vmxnet number,testcase,202205240000
timestamp failed at play deploy vm efi para virtual timestamp task create un attend configuration file from template if you are using a module and expect the file to exist on the remote see the remote source option fatal localhost failed could not find or access home worker workspace ansible rhel number x ansible vsphere gos validation auto install rhel number server with gui ks configuration on the ansible controller if you are using a module and expect the file to exist on the remote see the remote source option timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi para virtual e number e,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task assert cloud init guest customization checks all pass failed localhost item dns suffix success is false vm dns domain search domains are eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task assert cloud init guest customization checks all pass failed localhost item dns suffix success is false vm dns domain search domains are eng vmware com nimbus eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play network device ops timestamp task apply net plan configuration file for new added nic fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202205240000
timestamp failed at play vmxnet number network device ops timestamp task apply net plan configuration file for new added nic fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202205240000
timestamp failed at play environment setup timestamp task enable guest ip hack on esxi host ip address fatal localhost un reachable failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202205240000
timestamp failed at play device list timestamp task get specified property info for vm test vm exception in vmware python when connect to api in soap adapter python when invoke method fatal localhost failed unable to log on to vcenter or esxi api at ip address as administrator vsphere local can not complete login due to an incorrect user name or password,nimbus,202205240000
timestamp failed at play deploy vm bios ide timestamp task create a new vm test vm on server ip address fatal localhost failed value of controller type must be one of bus logic lsi logic para virtual lsi logic sas sata nvme got ide found in disk timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,testcase,202205240000
timestamp failed at play deploy vm efi ide timestamp task create a new vm test vm on server ip address fatal localhost failed value of controller type must be one of bus logic lsi logic para virtual lsi logic sas sata nvme got ide found in disk timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,testcase,202205240000
timestamp failed at play memory hot add basic timestamp task check memory size got from guest os fatal localhost failed get memory size in guest number mb not expected number mb,product,202205240000
timestamp failed at play testbed deploy nimbus timestamp task check nimbus testbed deploy status every number seconds fatal localhost wdc eng vmware com failed nimbus testbed deploy error,nimbus,202205240000
timestamp failed at play nvme v hba device ops timestamp task execute powershell command in windows guest fatal localhost un reachable win rm connection error https connection pool host ip address port number read timed out read timeout number,targetvm,202205240000
timestamp failed at play win tools complete install verify timestamp task download vmware tools fatal localhost failed request failed http error number not found when get link,testcase,202205240000
timestamp failed at play deploy vm efi nvme vmxnet number timestamp task wait for auto install early commands fatal localhost ip address failed non zero return code when grep timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi nvme vmxnet number,targetvm,202205240000
timestamp failed at play go sc cloud init static ip timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play go sc perl static ip timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play go sc perl dhcp timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play deploy vm efi para virtual vmxnet number timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet number,targetvm,202205240000
timestamp failed at play check efi firmware timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play vmxnet number network device ops timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play device list timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play sata v hba device ops timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play deploy ubuntu ova timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy ubuntu ova,targetvm,202205240000
timestamp failed at play lsi logic sas v hba device ops timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play lsi logic v hba device ops timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play nvme v hba device ops timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play secure boot enable disable timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play network device ops timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play cpu hot add basic timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play memory hot add basic timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play cpu multi cores per socket timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play ovt verify un install timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play para virtual v hba device ops timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play check quiesce snapshot custom script timestamp task wait for vmware tools collecting guest info fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play deploy vm efi para virtual vmxnet number timestamp task check vm test vm number ip address fatal localhost failed failed to get vm test vm number ip address timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet number,targetvm,202205240000
timestamp failed at play deploy vm efi nvme vmxnet number timestamp task check vm test vm ip address fatal localhost failed failed to get vm test vm ip address timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi nvme vmxnet number,targetvm,202205240000
timestamp failed at play deploy vm efi para virtual vmxnet number timestamp task check vm test vm ip address fatal localhost failed failed to get vm test vm ip address timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet number,targetvm,202205240000
timestamp failed at play deploy vm bios sata timestamp task check vm test vm number ip address fatal localhost failed failed to get vm test vm number ip address timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,targetvm,202205240000
timestamp failed at play deploy vm efi lsi logic sas timestamp task check vm test vm ip address fatal localhost failed failed to get vm test vm ip address timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,targetvm,202205240000
timestamp failed at play deploy vm bios sata timestamp task check vm test vm ip address fatal localhost failed failed to get vm test vm ip address timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,targetvm,202205240000
timestamp failed at play deploy vm efi nvme timestamp task check vm test vm ip address fatal localhost failed failed to get vm test vm ip address timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,targetvm,202205240000
timestamp failed at play testbed deploy nimbus timestamp task check nimbus testbed deploy status every number seconds fatal localhost wdc eng vmware com failed ansible job hex id number started and not finished,nimbus,202205240000
timestamp failed at play cpu multi cores per socket timestamp task shutdown guest os inside os fatal localhost un reachable basic https connection pool host ip address port number read timed out read timeout number,targetvm,202205240000
timestamp failed at play check inbox driver timestamp task create snapshot base snapshot on test vm fatal localhost failed detected an invalid snapshot configuration,targetvm,202205240000
timestamp failed at play ovt verify status timestamp task create snapshot base snapshot on test vm fatal localhost failed detected an invalid snapshot configuration,targetvm,202205240000
timestamp failed at play check os full name timestamp task create snapshot base snapshot on test vm fatal localhost failed detected an invalid snapshot configuration,targetvm,202205240000
timestamp failed at play vg auth check service timestamp task create snapshot base snapshot on test vm fatal localhost failed detected an invalid snapshot configuration,targetvm,202205240000
timestamp failed at play stat host time timestamp task create snapshot base snapshot on test vm fatal localhost failed detected an invalid snapshot configuration,targetvm,202205240000
timestamp failed at play stat balloon timestamp task create snapshot base snapshot on test vm fatal localhost failed detected an invalid snapshot configuration,targetvm,202205240000
timestamp failed at play check ip address timestamp task create snapshot base snapshot on test vm fatal localhost failed detected an invalid snapshot configuration,targetvm,202205240000
timestamp failed at play go sc sanity dhcp timestamp task customize windows guest os fatal localhost failed customization failed for detailed information see warnings waiting for customization result event timed out,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task customize linux guest os fatal localhost failed customization failed for detailed information see warnings waiting for customization result event timed out,product,202205240000
timestamp failed at play go sc perl static ip timestamp task customize linux guest os fatal localhost failed customization failed for detailed information see warnings waiting for customization result event timed out,product,202205240000
timestamp failed at play go sc sanity static ip timestamp task customize windows guest os fatal localhost failed customization failed for detailed information see warnings waiting for customization result event timed out,product,202205240000
timestamp failed at play deploy flatcar ova timestamp task try to ping ip fatal localhost failed non zero return code when ping timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy flatcar ova,targetvm,202205240000
timestamp failed at play deploy vm efi nvme vmxnet number timestamp task try to ping ip fatal localhost failed non zero return code when ping timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi nvme vmxnet number,targetvm,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item dns servers success is false vm dns servers are ip address ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item dns servers success is false vm dns servers are ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are nimbus eng vmware com eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task assert cloud init guest customization checks all pass failed localhost item dns servers success is false vm dns servers are ip address ip address not expected dns servers ip address ip address and dns servers success is false failed localhost item dns suffix success is false vm dns domain search domains are eng vmware com nimbus eng vmware com vmware com not expected search domains test com go sc test com and dns suffix success is false,product,202205240000
timestamp failed at play ovt verify install timestamp task create snapshot base snapshot on test vm fatal localhost failed unable to retrieve the current working directory number input output error check if the directory has been deleted or un mounted,targetvm,202205240000
timestamp failed at play deploy vm efi nvme vmxnet number timestamp task create a new vm test vm on server ip address fatal localhost failed failed to create a virtual machine a component of the virtual machine is not accessible on the host timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi nvme vmxnet number,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task check service cloud configuration is enabled fatal localhost failed ser i vc e cloud configuration is not enabled,product,202205240000
timestamp failed at play memory hot add basic timestamp task set vm power state to shutdown guest fatal localhost failed timeout while waiting for vm power off timestamp task revert snapshot failed fatal localhost failed revert to snapshot base snapshot failed,targetvm,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item go sc log success is false perl guest customization with dhcp ip failed on key go sc log success value false and go sc log success is false,testcase,202205240000
timestamp failed at play go sc perl static ip timestamp task assert perl guest customization checks all pass failed localhost item go sc log success is false perl guest customization with static ip failed on key go sc log success value false and go sc log success is false,testcase,202205240000
timestamp failed at play deploy ova timestamp task deploy vm from ovf template exception in vmware deploy ovf python when run in request python when do open fatal localhost failed url open error the write operation timed out problem validating ovf import spec line number no space left for device number on parent controller number timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy ova,nimbus,202205240000
timestamp failed at play deploy vm bios lsi logic sas timestamp task create a new vm test vm on server ip address fatal localhost failed failed to create a virtual machine a specified parameter was not correct configuration spec guest id timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,testcase,202205240000
timestamp failed at play deploy vm efi para virtual timestamp task create a new vm test vm on server ip address fatal localhost failed failed to create a virtual machine a specified parameter was not correct configuration spec guest id timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,testcase,202205240000
timestamp failed at play deploy vm bios nvme timestamp task create a new vm test vm on server ip address fatal localhost failed failed to create a virtual machine a specified parameter was not correct configuration spec guest id timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,testcase,202205240000
