ngram,partition,token,attention,predict,confidence
2,,id,0.17024902999401093,,
2,93,number,0.15982761979103088,testcase,0.9757684469223022
2,,an,0.03431389480829239,,
2,,##sible,0.20762977004051208,,
2,,t,0.020715173333883286,,
2,,##mp,0.024020632728934288,,
2,,he,0.02051609568297863,,
2,,##x,0.05467910319566727,,
2,,id,0.08240140974521637,,
2,,number,0.15206308662891388,,
2,94,an,0.04707145690917969,testcase,0.9705119132995605
2,,##sible,0.22817540168762207,,
2,,t,0.025986049324274063,,
2,,##mp,0.027353033423423767,,
2,,he,0.024209674447774887,,
2,,##x,0.05424508452415466,,
2,,id,0.11600284278392792,,
2,,number,0.10866178572177887,,
2,,times,0.062288880348205566,,
2,,##tam,0.024939900264143944,,
2,,##p,0.04881684109568596,,
2,95,t,0.03754059225320816,testcase,0.9808313250541687
2,,##mp,0.037610020488500595,,
2,,he,0.02206461876630783,,
2,,##x,0.05426296219229698,,
2,,id,0.13855788111686707,,
2,,number,0.10648074001073837,,
2,,times,0.04894958436489105,,
2,,##tam,0.019547920674085617,,
2,,##p,0.0430525541305542,,
2,,echo,0.2181737720966339,,
2,96,he,0.05049166828393936,testcase,0.9771061539649963
2,,##x,0.08178070932626724,,
2,,id,0.14182834327220917,,
2,,number,0.09706410765647888,,
2,,times,0.04719774052500725,,
2,,##tam,0.016040503978729248,,
2,,##p,0.03664525970816612,,
2,,echo,0.15671449899673462,,
2,,an,0.027977537363767624,,
2,,##sible,0.17139273881912231,,
2,97,id,0.15224628150463104,testcase,0.9708546996116638
2,,number,0.09919761121273041,,
2,,times,0.045657992362976074,,
2,,##tam,0.01918240264058113,,
2,,##p,0.03958956152200699,,
2,,echo,0.16374042630195618,,
2,,an,0.01954563334584236,,
2,,##sible,0.1504303514957428,,
2,,t,0.03889898210763931,,
2,,##mp,0.08434265106916428,,
2,98,number,0.18160997331142426,testcase,0.9396418929100037
2,,times,0.06235889717936516,,
2,,##tam,0.019158797338604927,,
2,,##p,0.05363347381353378,,
2,,echo,0.18446040153503418,,
2,,an,0.01810617372393608,,
2,,##sible,0.09575672447681427,,
2,,t,0.018032953143119812,,
2,,##mp,0.02769351564347744,,
2,,he,0.021258842200040817,,
2,,##x,0.08719424903392792,,
2,99,times,0.0387771800160408,testcase,0.9700581431388855
2,,##tam,0.009185099974274635,,
2,,##p,0.06772761791944504,,
2,,echo,0.1681714653968811,,
2,,an,0.015891674906015396,,
2,,##sible,0.08656951040029526,,
2,,t,0.017924826592206955,,
2,,##mp,0.02951938472688198,,
2,,he,0.013813991099596024,,
2,,##x,0.041354306042194366,,
2,,id,0.24403497576713562,,
2,100,echo,0.2204582393169403,testcase,0.9716558456420898
2,,an,0.019177040085196495,,
2,,##sible,0.11057278513908386,,
2,,t,0.022954583168029785,,
2,,##mp,0.021884821355342865,,
2,,he,0.022095710039138794,,
2,,##x,0.059705447405576706,,
2,,id,0.08918721973896027,,
2,,number,0.18393570184707642,,
2,101,an,0.04707145690917969,testcase,0.9705119132995605
2,,##sible,0.22817540168762207,,
2,,t,0.025986049324274063,,
2,,##mp,0.027353033423423767,,
2,,he,0.024209674447774887,,
2,,##x,0.05424508452415466,,
2,,id,0.11600284278392792,,
2,,number,0.10866178572177887,,
2,,times,0.062288880348205566,,
2,,##tam,0.024939900264143944,,
2,,##p,0.04881684109568596,,
2,102,t,0.03754059225320816,testcase,0.9808313250541687
2,,##mp,0.037610020488500595,,
2,,he,0.02206461876630783,,
2,,##x,0.05426296219229698,,
2,,id,0.13855788111686707,,
2,,number,0.10648074001073837,,
2,,times,0.04894958436489105,,
2,,##tam,0.019547920674085617,,
2,,##p,0.0430525541305542,,
2,,echo,0.2181737720966339,,
2,103,he,0.04000946879386902,testcase,0.9791840314865112
2,,##x,0.07006769627332687,,
2,,id,0.16035114228725433,,
2,,number,0.09847284853458405,,
2,,times,0.035614680498838425,,
2,,##tam,0.009896242059767246,,
2,,##p,0.020933296531438828,,
2,,echo,0.20759688317775726,,
2,,v,0.019091859459877014,,
2,,##m,0.011252927593886852,,
2,,##fs,0.11094464361667633,,
2,104,id,0.16928479075431824,testcase,0.8579843044281006
2,,number,0.09183540940284729,,
2,,times,0.045417409390211105,,
2,,##tam,0.015083166770637035,,
2,,##p,0.035148199647665024,,
2,,echo,0.18315419554710388,,
2,,v,0.01939292624592781,,
2,,##m,0.011579188518226147,,
2,,##fs,0.04727652668952942,,
2,,volumes,0.18818020820617676,,
2,105,number,0.06084049865603447,product,0.4338117837905884
2,,times,0.019396569579839706,,
2,,##tam,0.009566955268383026,,
2,,##p,0.01086367480456829,,
2,,echo,0.08310873061418533,,
2,,v,0.01589847169816494,,
2,,##m,0.009985309094190598,,
2,,##fs,0.02303500473499298,,
2,,volumes,0.07019443064928055,,
2,,data,0.09822815656661987,,
2,106,times,0.010189030319452286,testbed,0.6492635607719421
2,,##tam,0.006017355248332024,,
2,,##p,0.01882045902311802,,
2,,echo,0.07652801275253296,,
2,,v,0.016136467456817627,,
2,,##m,0.010176493786275387,,
2,,##fs,0.024196138605475426,,
2,,volumes,0.04199300333857536,,
2,,data,0.05211801454424858,,
2,,store,0.09514513611793518,,
2,107,echo,0.18785934150218964,testcase,0.6621677279472351
2,,v,0.01836463250219822,,
2,,##m,0.012071555480360985,,
2,,##fs,0.033270370215177536,,
2,,volumes,0.06183754652738571,,
2,,data,0.034359004348516464,,
2,,store,0.04684959352016449,,
2,,number,0.16117852926254272,,
2,108,v,0.017849130555987358,testcase,0.953779935836792
2,,##m,0.007032790221273899,,
2,,##fs,0.030015578493475914,,
2,,volumes,0.05184093117713928,,
2,,data,0.02833925187587738,,
2,,store,0.05581855773925781,,
2,,number,0.21830472350120544,,
2,,an,0.05837810039520264,,
2,,##sible,0.22932742536067963,,
2,109,volumes,0.05040151625871658,testcase,0.9218100905418396
2,,data,0.027983859181404114,,
2,,store,0.036584120243787766,,
2,,number,0.21964821219444275,,
2,,an,0.037039756774902344,,
2,,##sible,0.2247619330883026,,
2,,t,0.03135149925947189,,
2,,##mp,0.06836745142936707,,
2,110,data,0.039251960813999176,testcase,0.9465357661247253
2,,store,0.046526335179805756,,
2,,number,0.16534441709518433,,
2,,an,0.033684976398944855,,
2,,##sible,0.22187349200248718,,
2,,t,0.02613937482237816,,
2,,##mp,0.025425618514418602,,
2,,he,0.03731779754161835,,
2,,##x,0.06582608819007874,,
2,111,store,0.10726986825466156,testcase,0.9745441675186157
2,,number,0.14188843965530396,,
2,,an,0.029622994363307953,,
2,,##sible,0.1792832314968109,,
2,,t,0.017420155927538872,,
2,,##mp,0.016347210854291916,,
2,,he,0.01591084897518158,,
2,,##x,0.043987371027469635,,
2,,id,0.17024902999401093,,
2,112,number,0.15982761979103088,testcase,0.9757684469223022
2,,an,0.03431389480829239,,
2,,##sible,0.20762977004051208,,
2,,t,0.020715173333883286,,
2,,##mp,0.024020632728934288,,
2,,he,0.02051609568297863,,
2,,##x,0.05467910319566727,,
2,,id,0.08240140974521637,,
2,,number,0.15206308662891388,,
2,113,an,0.04707145690917969,testcase,0.9705119132995605
2,,##sible,0.22817540168762207,,
2,,t,0.025986049324274063,,
2,,##mp,0.027353033423423767,,
2,,he,0.024209674447774887,,
2,,##x,0.05424508452415466,,
2,,id,0.11600284278392792,,
2,,number,0.10866178572177887,,
2,,times,0.062288880348205566,,
2,,##tam,0.024939900264143944,,
2,,##p,0.04881684109568596,,
2,114,t,0.04441843554377556,testcase,0.9768033027648926
2,,##mp,0.044860340654850006,,
2,,he,0.028092503547668457,,
2,,##x,0.06559590250253677,,
2,,id,0.1338300108909607,,
2,,number,0.10175292193889618,,
2,,times,0.053293824195861816,,
2,,##tam,0.02939671277999878,,
2,,##p,0.05022643506526947,,
2,,exited,0.1780688762664795,,
2,115,he,0.05510406941175461,testcase,0.9840880036354065
2,,##x,0.07873687893152237,,
2,,id,0.10331320762634277,,
2,,number,0.07981503009796143,,
2,,times,0.046795230358839035,,
2,,##tam,0.021390294656157494,,
2,,##p,0.046466317027807236,,
2,,exited,0.171482652425766,,
2,,with,0.15460366010665894,,
2,116,id,0.1368948519229889,testcase,0.8451035022735596
2,,number,0.09928732365369797,,
2,,times,0.04968983680009842,,
2,,##tam,0.028545919805765152,,
2,,##p,0.04130874574184418,,
2,,exited,0.15557321906089783,,
2,,with,0.05982948839664459,,
2,,result,0.12938594818115234,,
2,117,number,0.09518671035766602,product,0.6467804312705994
2,,times,0.040834736078977585,,
2,,##tam,0.025880131870508194,,
2,,##p,0.02958856150507927,,
2,,exited,0.1470063328742981,,
2,,with,0.06616441160440445,,
2,,result,0.11385991424322128,,
2,,number,0.10320089757442474,,
3,0,times,0.021418705582618713,product,0.9329696297645569
3,,##tam,0.005402704235166311,,
3,,##p,0.0361797958612442,,
3,,failed,0.3995305895805359,,
3,,at,0.05448710545897484,,
3,,play,0.00843217596411705,,
3,,mouse,0.010204463265836239,,
3,,driver,0.03263293206691742,,
3,,v,0.02220216765999794,,
3,,##m,0.18562380969524384,,
3,1,failed,0.2789140045642853,product,0.4794212579727173
3,,at,0.06226164102554321,,
3,,play,0.007082868367433548,,
3,,mouse,0.011499226093292236,,
3,,driver,0.06949817389249802,,
3,,v,0.022437607869505882,,
3,,##m,0.05027158558368683,,
3,,tools,0.16386280953884125,,
3,2,at,0.2431018203496933,product,0.4152216613292694
3,,play,0.01436258852481842,,
3,,mouse,0.016847526654601097,,
3,,driver,0.05166022107005119,,
3,,v,0.014118264429271221,,
3,,##m,0.031253453344106674,,
3,,tools,0.08187879621982574,,
3,,times,0.10819025337696075,,
3,,##tam,0.011437593959271908,,
3,,##p,0.11648644506931305,,
3,3,play,0.03669573366641998,targetvm,0.9161385297775269
3,,mouse,0.015638623386621475,,
3,,driver,0.04634016379714012,,
3,,v,0.01206156611442566,,
3,,##m,0.034448154270648956,,
3,,tools,0.138312429189682,,
3,,times,0.03757878765463829,,
3,,##tam,0.007831811904907227,,
3,,##p,0.02856316976249218,,
3,,task,0.31776517629623413,,
3,4,mouse,0.04561228305101395,targetvm,0.9558858871459961
3,,driver,0.0473160445690155,,
3,,v,0.00837179645895958,,
3,,##m,0.02448744885623455,,
3,,tools,0.13044698536396027,,
3,,times,0.0566534548997879,,
3,,##tam,0.008520041592419147,,
3,,##p,0.03203872963786125,,
3,,task,0.1376824826002121,,
3,,wait,0.26122093200683594,,
3,5,driver,0.07841166853904724,targetvm,0.8148475885391235
3,,v,0.008615045808255672,,
3,,##m,0.023818261921405792,,
3,,tools,0.05775775760412216,,
3,,times,0.0313652902841568,,
3,,##tam,0.006052517797797918,,
3,,##p,0.01959376037120819,,
3,,task,0.128952756524086,,
3,,wait,0.3012484908103943,,
3,,for,0.1369674801826477,,
3,6,v,0.016011813655495644,product,0.4263511896133423
3,,##m,0.029137466102838516,,
3,,tools,0.07192298769950867,,
3,,times,0.03370189666748047,,
3,,##tam,0.007862962782382965,,
3,,##p,0.02583787962794304,,
3,,task,0.12568166851997375,,
3,,wait,0.228236123919487,,
3,,for,0.0733797624707222,,
3,,getting,0.169756218791008,,
3,7,tools,0.15406271815299988,targetvm,0.7769922018051147
3,,times,0.02250778302550316,,
3,,##tam,0.007221132051199675,,
3,,##p,0.019251622259616852,,
3,,task,0.13242802023887634,,
3,,wait,0.21369509398937225,,
3,,for,0.047185689210891724,,
3,,getting,0.05757823586463928,,
3,,v,0.026098227128386497,,
3,,##m,0.08658644556999207,,
3,8,times,0.028705399483442307,usererror,0.5601986646652222
3,,##tam,0.010011117905378342,,
3,,##p,0.015939852222800255,,
3,,task,0.07581599056720734,,
3,,wait,0.14246360957622528,,
3,,for,0.04152946546673775,,
3,,getting,0.046752359718084335,,
3,,v,0.026386190205812454,,
3,,##m,0.030135175213217735,,
3,,test,0.057409219443798065,,
3,9,task,0.05858166143298149,usererror,0.9328516721725464
3,,wait,0.05149584263563156,,
3,,for,0.023118071258068085,,
3,,getting,0.02635546587407589,,
3,,v,0.013054895214736462,,
3,,##m,0.02304542437195778,,
3,,test,0.0265717264264822,,
3,,v,0.016363728791475296,,
3,,##m,0.025155574083328247,,
3,10,wait,0.29339537024497986,targetvm,0.48117589950561523
3,,for,0.05734587833285332,,
3,,getting,0.061531126499176025,,
3,,v,0.014670968055725098,,
3,,##m,0.034081682562828064,,
3,,test,0.05021236464381218,,
3,,v,0.01939805969595909,,
3,,##m,0.039760902523994446,,
3,,ip,0.09390076249837875,,
3,11,for,0.315763384103775,targetvm,0.8204461932182312
3,,getting,0.10419675707817078,,
3,,v,0.01627148501574993,,
3,,##m,0.03493845462799072,,
3,,test,0.06403403729200363,,
3,,v,0.02107754908502102,,
3,,##m,0.033945634961128235,,
3,,ip,0.039700377732515335,,
3,,address,0.04538292437791824,,
3,12,getting,0.24825863540172577,targetvm,0.9381213784217834
3,,v,0.00978408008813858,,
3,,##m,0.030408216640353203,,
3,,test,0.06490381807088852,,
3,,v,0.013741649687290192,,
3,,##m,0.026358548551797867,,
3,,ip,0.0379975289106369,,
3,,address,0.04152432456612587,,
3,,on,0.23535674810409546,,
3,13,v,0.016825495287775993,targetvm,0.5440463423728943
3,,##m,0.061687834560871124,,
3,,test,0.2386801689863205,,
3,,v,0.016769832000136375,,
3,,##m,0.03528357297182083,,
3,,ip,0.04907871037721634,,
3,,address,0.056534260511398315,,
3,,on,0.11724208295345306,,
3,,es,0.019148575142025948,,
3,,##xi,0.07640334963798523,,
3,14,test,0.38911086320877075,targetvm,0.5034528970718384
3,,v,0.011646097525954247,,
3,,##m,0.0238341074436903,,
3,,ip,0.03231322020292282,,
3,,address,0.058766886591911316,,
3,,on,0.07537265121936798,,
3,,es,0.008003671653568745,,
3,,##xi,0.0219933670014143,,
3,,ip,0.0505058690905571,,
3,15,v,0.021551694720983505,targetvm,0.7246649265289307
3,,##m,0.04682460427284241,,
3,,ip,0.03952065110206604,,
3,,address,0.10750417411327362,,
3,,on,0.22565913200378418,,
3,,es,0.011025985702872276,,
3,,##xi,0.03449157625436783,,
3,,ip,0.024752426892518997,,
3,,address,0.04353245347738266,,
3,16,ip,0.0445140115916729,targetvm,0.9390692710876465
3,,address,0.0890304297208786,,
3,,on,0.16675303876399994,,
3,,es,0.008284058421850204,,
3,,##xi,0.015853021293878555,,
3,,ip,0.01604149490594864,,
3,,address,0.023247677832841873,,
3,,fatal,0.272999107837677,,
3,17,address,0.19555149972438812,targetvm,0.8142417669296265
3,,on,0.06466381996870041,,
3,,es,0.008260998874902725,,
3,,##xi,0.012400935404002666,,
3,,ip,0.01369091123342514,,
3,,address,0.04694390296936035,,
3,,fatal,0.14883404970169067,,
3,,local,0.02713776007294655,,
3,,##hos,0.00520635861903429,,
3,,##t,0.06659683585166931,,
3,18,on,0.14226321876049042,testcase,0.5829122066497803
3,,es,0.010306504555046558,,
3,,##xi,0.01389724388718605,,
3,,ip,0.016342967748641968,,
3,,address,0.04909030720591545,,
3,,fatal,0.16677258908748627,,
3,,local,0.01963239163160324,,
3,,##hos,0.00573829747736454,,
3,,##t,0.0259528961032629,,
3,,un,0.3057492971420288,,
3,19,es,0.023740064352750778,targetvm,0.7476101517677307
3,,##xi,0.02556154690682888,,
3,,ip,0.030022352933883667,,
3,,address,0.0721178948879242,,
3,,fatal,0.22493508458137512,,
3,,local,0.020986009389162064,,
3,,##hos,0.004777347669005394,,
3,,##t,0.033996179699897766,,
3,,un,0.09701430052518845,,
3,,reach,0.046837784349918365,,
3,,##able,0.1185937151312828,,
3,20,ip,0.027320045977830887,targetvm,0.8458618521690369
3,,address,0.052680738270282745,,
3,,fatal,0.2202489823102951,,
3,,local,0.011865722015500069,,
3,,##hos,0.0036626020446419716,,
3,,##t,0.05073029547929764,,
3,,un,0.074532151222229,,
3,,reach,0.02658946067094803,,
3,,##able,0.044752299785614014,,
3,,failed,0.18283554911613464,,
3,21,address,0.17080652713775635,testcase,0.7458717823028564
3,,fatal,0.160149484872818,,
3,,local,0.016887981444597244,,
3,,##hos,0.00662382785230875,,
3,,##t,0.03515632450580597,,
3,,un,0.06266941130161285,,
3,,reach,0.019991222769021988,,
3,,##able,0.026971779763698578,,
3,,failed,0.16272851824760437,,
3,,to,0.17214834690093994,,
3,22,fatal,0.16490115225315094,product,0.7250584363937378
3,,local,0.018780400976538658,,
3,,##hos,0.009773407131433487,,
3,,##t,0.0421350859105587,,
3,,un,0.08862563222646713,,
3,,reach,0.024124667048454285,,
3,,##able,0.03902534767985344,,
3,,failed,0.2513570189476013,,
3,,to,0.09363244473934174,,
3,,create,0.08121155202388763,,
3,23,local,0.03549232706427574,product,0.6717796325683594
3,,##hos,0.011084549129009247,,
3,,##t,0.041367314755916595,,
3,,un,0.07140323519706726,,
3,,reach,0.022760963067412376,,
3,,##able,0.03674798458814621,,
3,,failed,0.2566428482532501,,
3,,to,0.09027763456106186,,
3,,create,0.06709203124046326,,
3,,temporary,0.14013049006462097,,
3,24,un,0.06640172004699707,testcase,0.456604540348053
3,,reach,0.032645612955093384,,
3,,##able,0.027708154171705246,,
3,,failed,0.1684066504240036,,
3,,to,0.08046941459178925,,
3,,create,0.11314471811056137,,
3,,temporary,0.11212810128927231,,
3,,directory,0.14960452914237976,,
3,25,reach,0.040405310690402985,testcase,0.7280061841011047
3,,##able,0.03108420968055725,,
3,,failed,0.16302043199539185,,
3,,to,0.06779669970273972,,
3,,create,0.08908277750015259,,
3,,temporary,0.10146837681531906,,
3,,directory,0.11352517455816269,,
3,,in,0.17337475717067719,,
3,26,failed,0.25883403420448303,testcase,0.6209011673927307
3,,to,0.0801471695303917,,
3,,create,0.0789707824587822,,
3,,temporary,0.06521674990653992,,
3,,directory,0.15878954529762268,,
3,,in,0.047450706362724304,,
3,,some,0.07825227081775665,,
3,27,to,0.2513071596622467,testcase,0.2403459995985031
3,,create,0.09330030530691147,,
3,,temporary,0.07791504263877869,,
3,,directory,0.14004874229431152,,
3,,in,0.02980153076350689,,
3,,some,0.04012022912502289,,
3,,cases,0.05925146862864494,,
3,28,create,0.19594323635101318,targetvm,0.49245351552963257
3,,temporary,0.06727534532546997,,
3,,directory,0.11029742658138275,,
3,,in,0.031432412564754486,,
3,,some,0.036162517964839935,,
3,,cases,0.045868150889873505,,
3,,you,0.2791976034641266,,
3,29,temporary,0.1186070442199707,testcase,0.35258302092552185
3,,directory,0.2183564305305481,,
3,,in,0.02310270443558693,,
3,,some,0.022609366104006767,,
3,,cases,0.02896849811077118,,
3,,you,0.12127931416034698,,
3,,may,0.14537936449050903,,
3,30,directory,0.22738945484161377,testcase,0.5173308849334717
3,,in,0.021483421325683594,,
3,,some,0.02291104942560196,,
3,,cases,0.035698212683200836,,
3,,you,0.1543155163526535,,
3,,may,0.05939921736717224,,
3,,have,0.21066009998321533,,
3,31,in,0.024592325091362,product,0.47426125407218933
3,,some,0.01738329976797104,,
3,,cases,0.02393874153494835,,
3,,you,0.13174642622470856,,
3,,may,0.03906289488077164,,
3,,have,0.05133415758609772,,
3,,been,0.13782957196235657,,
3,32,some,0.04804585129022598,product,0.6003218293190002
3,,cases,0.05716579407453537,,
3,,you,0.09754102677106857,,
3,,may,0.039396416395902634,,
3,,have,0.042609505355358124,,
3,,been,0.04172889143228531,,
3,,able,0.07022067159414291,,
3,33,cases,0.1600164920091629,product,0.6566657423973083
3,,you,0.1787795126438141,,
3,,may,0.07838469743728638,,
3,,have,0.05012547969818115,,
3,,been,0.04590482637286186,,
3,,able,0.043743282556533813,,
3,,to,0.13478156924247742,,
3,34,you,0.2347087562084198,product,0.5747621655464172
3,,may,0.10056726634502411,,
3,,have,0.06396759301424026,,
3,,been,0.0626983642578125,,
3,,able,0.06206561625003815,,
3,,to,0.05059599503874779,,
3,,authentic,0.10133521258831024,,
3,,##ate,0.07279393076896667,,
3,35,may,0.19060996174812317,product,0.6555498242378235
3,,have,0.08445979654788971,,
3,,been,0.08053390681743622,,
3,,able,0.06914354860782623,,
3,,to,0.051766663789749146,,
3,,authentic,0.07247234135866165,,
3,,##ate,0.038380563259124756,,
3,,and,0.12665294110774994,,
3,36,have,0.23791609704494476,product,0.6202560067176819
3,,been,0.08647816628217697,,
3,,able,0.08073576539754868,,
3,,to,0.05628005415201187,,
3,,authentic,0.05414906144142151,,
3,,##ate,0.031786397099494934,,
3,,and,0.06565435230731964,,
3,,did,0.1637014001607895,,
3,37,been,0.21305738389492035,product,0.6485512852668762
3,,able,0.0649065226316452,,
3,,to,0.04917457699775696,,
3,,authentic,0.0569685697555542,,
3,,##ate,0.035581909120082855,,
3,,and,0.07295185327529907,,
3,,did,0.10329750180244446,,
3,,not,0.17150811851024628,,
3,38,able,0.19950436055660248,product,0.6713547706604004
3,,to,0.07294371724128723,,
3,,authentic,0.06239113211631775,,
3,,##ate,0.03921223431825638,,
3,,and,0.06309855729341507,,
3,,did,0.10608987510204315,,
3,,not,0.06160884350538254,,
3,,have,0.11327888816595078,,
3,39,to,0.20992529392242432,product,0.41736727952957153
3,,authentic,0.05950930714607239,,
3,,##ate,0.03923378884792328,,
3,,and,0.048634760081768036,,
3,,did,0.08184801787137985,,
3,,not,0.03437258303165436,,
3,,have,0.021622566506266594,,
3,,permission,0.04607663303613663,,
3,,##s,0.12231018394231796,,
3,40,authentic,0.10185712575912476,product,0.4342261254787445
3,,##ate,0.060029055923223495,,
3,,and,0.1280999481678009,,
3,,did,0.11135861277580261,,
3,,not,0.05931565910577774,,
3,,have,0.03708180785179138,,
3,,permission,0.070182204246521,,
3,,##s,0.05938705801963806,,
3,,on,0.08712814748287201,,
3,41,and,0.15766847133636475,product,0.4289780855178833
3,,did,0.12115631997585297,,
3,,not,0.07467928528785706,,
3,,have,0.03185775503516197,,
3,,permission,0.08523231744766235,,
3,,##s,0.04683154821395874,,
3,,on,0.04649752378463745,,
3,,the,0.13003233075141907,,
3,42,did,0.2620570659637451,product,0.627120852470398
3,,not,0.12182801961898804,,
3,,have,0.041318707168102264,,
3,,permission,0.06532728672027588,,
3,,##s,0.03974244371056557,,
3,,on,0.031408727169036865,,
3,,the,0.04849090799689293,,
3,,target,0.0928318127989769,,
3,43,not,0.2920374572277069,testcase,0.645326554775238
3,,have,0.12839268147945404,,
3,,permission,0.10085159540176392,,
3,,##s,0.06453428417444229,,
3,,on,0.016287215054035187,,
3,,the,0.03124222531914711,,
3,,target,0.0517299547791481,,
3,,directory,0.06594134867191315,,
3,44,have,0.22909152507781982,testcase,0.6198540329933167
3,,permission,0.10691120475530624,,
3,,##s,0.0663108080625534,,
3,,on,0.03294816240668297,,
3,,the,0.045833930373191833,,
3,,target,0.0565149262547493,,
3,,directory,0.06994450837373734,,
3,,consider,0.13194091618061066,,
3,45,permission,0.08710329979658127,product,0.39415350556373596
3,,##s,0.03310380131006241,,
3,,on,0.013145485892891884,,
3,,the,0.026910265907645226,,
3,,target,0.027551382780075073,,
3,,directory,0.04780501127243042,,
3,,consider,0.14147233963012695,,
3,,changing,0.17302119731903076,,
3,46,on,0.0788055956363678,testcase,0.7038350701332092
3,,the,0.047919657081365585,,
3,,target,0.038720063865184784,,
3,,directory,0.08628561347723007,,
3,,consider,0.1399042159318924,,
3,,changing,0.17950087785720825,,
3,,the,0.21009019017219543,,
3,47,the,0.10069584846496582,product,0.5653245449066162
3,,target,0.048622749745845795,,
3,,directory,0.0750964879989624,,
3,,consider,0.21436360478401184,,
3,,changing,0.1638789176940918,,
3,,the,0.06961735337972641,,
3,,remote,0.10712438076734543,,
3,48,target,0.06356881558895111,product,0.3076682388782501
3,,directory,0.10590648651123047,,
3,,consider,0.2530633509159088,,
3,,changing,0.16891175508499146,,
3,,the,0.0638473629951477,,
3,,remote,0.052857838571071625,,
3,,t,0.017497442662715912,,
3,,##mp,0.05691372603178024,,
3,49,directory,0.20501962304115295,targetvm,0.4457535147666931
3,,consider,0.29310497641563416,,
3,,changing,0.14804920554161072,,
3,,the,0.038452696055173874,,
3,,remote,0.030410146340727806,,
3,,t,0.011409513652324677,,
3,,##mp,0.02021121233701706,,
3,,path,0.03007596731185913,,
3,50,consider,0.36635154485702515,product,0.5521302819252014
3,,changing,0.15639586746692657,,
3,,the,0.032564084976911545,,
3,,remote,0.026164209470152855,,
3,,t,0.009112933650612831,,
3,,##mp,0.01337342243641615,,
3,,path,0.023898011073470116,,
3,,in,0.10342542827129364,,
3,51,changing,0.29361432790756226,testbed,0.36046692728996277
3,,the,0.03698991984128952,,
3,,remote,0.02157857082784176,,
3,,t,0.009397849440574646,,
3,,##mp,0.010067584924399853,,
3,,path,0.015162031166255474,,
3,,in,0.04146327078342438,,
3,,an,0.021626081317663193,,
3,,##sible,0.165652334690094,,
3,52,the,0.2866184115409851,testbed,0.6502240896224976
3,,remote,0.03466715291142464,,
3,,t,0.01584009639918804,,
3,,##mp,0.02050177939236164,,
3,,path,0.05279814451932907,,
3,,in,0.07002663612365723,,
3,,an,0.017111239954829216,,
3,,##sible,0.0860726460814476,,
3,,configuration,0.09616588801145554,,
3,53,remote,0.0765361487865448,testbed,0.8414523005485535
3,,t,0.012006971053779125,,
3,,##mp,0.01889844238758087,,
3,,path,0.05779244750738144,,
3,,in,0.034088294953107834,,
3,,an,0.009580357000231743,,
3,,##sible,0.03467752784490585,,
3,,configuration,0.023390701040625572,,
3,,to,0.3591051697731018,,
3,54,t,0.028152238577604294,testbed,0.5523889064788818
3,,##mp,0.03193992003798485,,
3,,path,0.09712186455726624,,
3,,in,0.04443167895078659,,
3,,an,0.012565113604068756,,
3,,##sible,0.064638651907444,,
3,,configuration,0.037429578602313995,,
3,,to,0.1614811271429062,,
3,,a,0.26624247431755066,,
3,55,path,0.07485899329185486,testbed,0.28626787662506104
3,,in,0.0387754961848259,,
3,,an,0.014072289690375328,,
3,,##sible,0.06968620419502258,,
3,,configuration,0.0394052192568779,,
3,,to,0.22050820291042328,,
3,,a,0.06654001772403717,,
3,,path,0.12591932713985443,,
3,56,in,0.15422818064689636,product,0.4150327444076538
3,,an,0.017740657553076744,,
3,,##sible,0.07932710647583008,,
3,,configuration,0.0815344899892807,,
3,,to,0.1454642415046692,,
3,,a,0.05449087917804718,,
3,,path,0.048968326300382614,,
3,,rooted,0.1557948887348175,,
3,57,an,0.034333039075136185,product,0.5139679312705994
3,,##sible,0.1173437237739563,,
3,,configuration,0.1299864500761032,,
3,,to,0.1919357180595398,,
3,,a,0.0659589171409607,,
3,,path,0.04539985582232475,,
3,,rooted,0.08726924657821655,,
3,,in,0.10401175916194916,,
3,58,configuration,0.25506293773651123,product,0.5392051339149475
3,,to,0.15220990777015686,,
3,,a,0.09105539321899414,,
3,,path,0.04711167514324188,,
3,,rooted,0.09656989574432373,,
3,,in,0.04002851992845535,,
3,,t,0.013223446905612946,,
3,,##mp,0.061138056218624115,,
3,59,to,0.3045329451560974,product,0.5790709257125854
3,,a,0.0720037966966629,,
3,,path,0.08062092214822769,,
3,,rooted,0.06997306644916534,,
3,,in,0.04338780790567398,,
3,,t,0.015502969734370708,,
3,,##mp,0.02552950754761696,,
3,,for,0.13276652991771698,,
3,60,a,0.20561984181404114,product,0.5347056984901428
3,,path,0.10366164892911911,,
3,,rooted,0.08097504824399948,,
3,,in,0.046262070536613464,,
3,,t,0.018217362463474274,,
3,,##mp,0.02966780960559845,,
3,,for,0.07718128710985184,,
3,,more,0.14974795281887054,,
3,61,path,0.13617978990077972,product,0.5981093645095825
3,,rooted,0.18535923957824707,,
3,,in,0.0393565371632576,,
3,,t,0.010356301441788673,,
3,,##mp,0.01962856948375702,,
3,,for,0.08784761279821396,,
3,,more,0.08832313865423203,,
3,,error,0.11790143698453903,,
3,62,rooted,0.14596188068389893,product,0.5446062088012695
3,,in,0.030907370150089264,,
3,,t,0.01183260977268219,,
3,,##mp,0.019801560789346695,,
3,,for,0.05805770680308342,,
3,,more,0.03702012449502945,,
3,,error,0.05112288147211075,,
