processed,target,version
timestamp failed at play deploy vmware photon ova timestamp task wait for vmware tools collecting guest os full name task path home worker workspace ansible cycle photon number x update ova ansible vsphere gos validation common vm wait guest full name yml number fatal localhost failed hardware configuration table timestamp task testing exit due to failure task path home worker workspace ansible cycle photon number x update ova ansible vsphere gos validation common test rescue yml number fatal localhost failed exit testing when exit testing when fail is set to true in test case deploy vmware photon ova,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle flatcar lts ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number no route to host,targetvm,202207151000
timestamp failed at play nvme v hba device ops spec number timestamp task execute powershell command get wmi object win number scsi controller where object name like nvm express measure count task path home worker workspace ansible cycle windows number number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost un reachable failed to connect to the host via psrp connection aborted connection reset error number connection reset by peer timestamp task guest os un reachable task path home worker workspace ansible cycle windows number number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost failed changed false message failed to connect to the host via psrp connection aborted connection reset error number connection reset by peer skip reason host localhost is un reachable un reachable true,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle alma linux number x ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number no route to host,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle ubuntu number iso ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle sled number x ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle oracle linux number x ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle rocky linux number x ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle sles number x ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202207151000
timestamp failed at play nvme disk hot extend spec number timestamp task execute powershell command get disk measure count task path home worker workspace ansible cycle windows server number number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost un reachable failed to connect to the host via psrp connection aborted connection reset error number connection reset by peer timestamp task guest os un reachable task path home worker workspace ansible cycle windows server number number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost failed changed false message failed to connect to the host via psrp connection aborted connection reset error number connection reset by peer skip reason host localhost is un reachable un reachable true,targetvm,202207151000
timestamp failed at play nvme disk hot extend spec number timestamp task execute powershell command get wmi object win number scsi controller where object name like nvm express measure count task path home worker workspace ansible cycle windows number number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost un reachable failed to connect to the host via psrp connection aborted connection reset error number connection reset by peer timestamp task guest os un reachable task path home worker workspace ansible cycle windows number number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost failed changed false message failed to connect to the host via psrp connection aborted connection reset error number connection reset by peer skip reason host localhost is un reachable un reachable true,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle flatcar stable ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle flatcar lts ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle ubuntu version id iso ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number connection timed out,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle sled number x ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number no route to host,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle rocky linux number x ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number no route to host,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle photon number x update ova ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number no route to host,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle oracle linux number x ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number no route to host,targetvm,202207151000
timestamp failed at play cpu multi cores per socket timestamp task execute powershell command get wmi object win number computer system select number of logical processors number of processors fth ide out string trim task path home worker workspace ansible cycle windows number number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost un reachable failed to connect to the host via psrp connection aborted connection reset error number connection reset by peer timestamp task guest os un reachable task path home worker workspace ansible cycle windows number number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost failed changed false message failed to connect to the host via psrp connection aborted connection reset error number connection reset by peer skip reason host localhost is un reachable un reachable true,targetvm,202207151000
timestamp failed at play check os full name timestamp task execute powershell command get wmi object win number operating system name task path home worker workspace ansible cycle windows number number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost un reachable failed to connect to the host via psrp connection aborted connection reset error number connection reset by peer timestamp task guest os un reachable task path home worker workspace ansible cycle windows number number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost failed changed false message failed to connect to the host via psrp connection aborted connection reset error number connection reset by peer skip reason host localhost is un reachable un reachable true,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle photon number iso ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number no route to host,targetvm,202207151000
timestamp failed at play sata v hba device ops timestamp task create ext number file system task path home worker workspace ansible cycle centos number x ansible vsphere gos validation linux v hba hot add remove prepare new disk yml number fatal localhost failed failed to connect to the host via ssh ssh connect to host ip address port number no route to host,targetvm,202207151000
timestamp failed at play go sc sanity static ip timestamp task customize windows guest os task path home worker workspace ansible cycle windows number number ansible vsphere gos validation windows guest customization win go sc execution yml number fatal localhost failed customization failed for detailed information see warnings waiting for customization result event timed out timestamp task fetch file c windows temp vmware imc guest cust log from vm guest task path home worker workspace ansible cycle windows number number ansible vsphere gos validation common vm guest file operation yml number exception in vmware guest file operation python when fetch in soap adapter python when invoke method fatal localhost failed invalid guest login for user administrator,testcase,202207151000
timestamp failed at play check inbox driver timestamp task collect filtered guest information for ip address task path home worker workspace ansible cycle flatcar stable ansible vsphere gos validation common get system info yml number fatal localhost un reachable invalid incorrect username password skipping remaining number retries to prevent account lockout warning permanently added ip address to the list of known hosts permission denied please try again received disconnect from ip address port number number too many authentication failures disconnected from ip address port number,targetvm,202207151000
timestamp failed at play environment setup timestamp task get shell executable on esxi server task path home worker workspace ansible cycle alma linux number x ansible vsphere gos validation environment setup environment setup yml number fatal localhost un reachable invalid incorrect username password skipping remaining number retries to prevent account lockout warning permanently added ip address ecdsa to the list of known hosts shared connection to ip address closed,nimbus,202207151000
timestamp failed at play environment setup timestamp task get shell executable on esxi server task path home worker workspace ansible cycle oracle linux number x ansible vsphere gos validation environment setup environment setup yml number fatal localhost un reachable invalid incorrect username password skipping remaining number retries to prevent account lockout warning permanently added ip address ecdsa to the list of known hosts shared connection to ip address closed,nimbus,202207151000
