name,raw,category,processed,priority,target,note,label
__Ansible_Regression_RHEL_8_x-11_logs_failed_tasks_log.0,"2021-11-25 12:09:36,025 | Failed at Play [deploy_vm_efi_nvme_vmxnet3] ****************
2021-11-25 12:09:36,025 | TASK [Create a new VM 'test_vm' on server '10.168.218.169'] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_create.yml:30
fatal: [localhost]: FAILED! => Failed to create a virtual machine : A component of the virtual machine is not accessible on the host.
2021-11-25 12:10:15,025 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_nvme_vmxnet3",component_not_accessible,"timestamp failed at play deploy vm efi nvme vmxnet 3
timestamp task create a new vm test vm on server ip address
task path home worker workspace ansible regression rhel 8 x ansible vsphere gos validation common vm create yml 30
fatal localhost failed failed to create a virtual machine a component of the virtual machine is not accessible on the host
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible regression rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi nvme vmxnet 3
",deepdive,test-relavent,,deepdive.test-relavent
__Ansible_Regression_RHEL_8_x-11_logs_failed_tasks_log.0,"2021-11-25 12:09:36,025 | Failed at Play [deploy_vm_efi_nvme_vmxnet3] ****************
2021-11-25 12:09:36,025 | TASK [Create a new VM 'test_vm' on server '10.168.218.169'] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_create.yml:30
fatal: [localhost]: FAILED! => Failed to create a virtual machine : A component of the virtual machine is not accessible on the host.
2021-11-25 12:10:15,025 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_nvme_vmxnet3",component_not_accessible,"timestamp failed at play deploy vm efi nvme vmxnet 3
timestamp task create a new vm test vm on server ip address
task path home worker workspace ansible regression rhel 8 x ansible vsphere gos validation common vm create yml 30
fatal localhost failed failed to create a virtual machine a component of the virtual machine is not accessible on the host
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible regression rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi nvme vmxnet 3
",deepdive,test-relavent,,deepdive.test-relavent
__Ansible_Regression_RHEL_7_x-7_logs_failed_tasks_log.0,"2021-11-25 12:08:26,025 | Failed at Play [deploy_vm_efi_nvme_vmxnet3] ****************
2021-11-25 12:08:26,025 | TASK [Create a new VM 'test_vm' on server '10.186.62.44'] **
task path: /home/worker/workspace/Ansible_Regression_RHEL_7.x/ansible-vsphere-gos-validation/common/vm_create.yml:30
fatal: [localhost]: FAILED! => Failed to create a virtual machine : A component of the virtual machine is not accessible on the host.
2021-11-25 12:08:57,025 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_7.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_nvme_vmxnet3",component_not_accessible,"timestamp failed at play deploy vm efi nvme vmxnet 3
timestamp task create a new vm test vm on server ip address
task path home worker workspace ansible regression rhel 7 x ansible vsphere gos validation common vm create yml 30
fatal localhost failed failed to create a virtual machine a component of the virtual machine is not accessible on the host
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible regression rhel 7 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi nvme vmxnet 3
",deepdive,test-relavent,[deepdive|vmconfig],deepdive.test-relavent
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Regression_SLES_15_x-6_logs_failed_tasks_log.0,"2021-12-02 19:26:38,002 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-12-02 19:26:38,002 | TASK [Check service 'cloud-config' is enabled] *************
task path: /home/worker/workspace/Ansible_Regression_SLES_15.x/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'cloud-config' is not enabled",cloud_config,"timestamp failed at play go sc cloud init dhcp
timestamp task check service cloud configuration is enabled
task path home worker workspace ansible regression sles 15 x ansible vsphere gos validation linux utilities check service status yml 55
fatal localhost failed ser i vc e cloud configuration is not enabled
",deepdive,product,[deepdive|checkvm],deepdive.product
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
